Area,Name,Rating,Total Ratings,Address,Latitude,Longitude
Borivali,Helly and Chilly Cafe The white wolf cafe,4.5,67,"Shop no. 13A, Shripal Nagar, opp. Malpani ground, Satya Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2180186,72.8421611
Borivali,Love & Latte Borivali,4.8,101,"Shop No 4, Ground Floor, TG School, Chikuwadi Rd, next to Phoenix Hospital, Padma Nagar, Borivali, Mumbai, Maharashtra 400092, India",19.2181333,72.8381314
Borivali,The Chai Fusion,4.0,205,"New Link Rd, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2503717,72.8460588
Borivali,Torque Cafe,4.7,57,"Shop No. 6, Amita Apartment, Kasturba, Rd Number 5, Chinchpada, Borivali East, Mumbai, Maharashtra 400066, India",19.2298965,72.86208409999999
Borivali,Vividh NX Bar & Cafe Modern World Cuisine,4.2,2109,"Shop No. 1, Gayatri Shivam Apartment Western Express Highway Service Road Opp. Carnival Cinema, Kandivali East, Mumbai, Maharashtra 400101, India",19.2147272,72.86721659999999
Borivali,Chaayos Cafe at Borivali,4.1,57,"Unit No 1, Rishab Raj Suraj 2, Shimpoli Rd, Rameshwar Darshan CHS, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092, India",19.2240911,72.8463239
Borivali,Cafe Delight Family Restaurant (Borivali East),4.2,317,"6VJ5+HX5, Mahatma Gandhi Rd, opposite S.T. Depot, Chinchpada, Borivali East, Mumbai, Maharashtra 400066, India",19.2313478,72.8599819
Borivali,Barista - Borivali,4.4,40,"Greenwood Complex, New Link Rd, near Metro Station Shimpoli, Shimpoli, Borivali, Mumbai, Maharashtra 400092, India",19.2233521,72.8410614
Borivali,Signature Premium Cafe & Resto,4.4,26,"Shop no. 14, B-NO. 6B, Mandpeshwar Civic Federation Udyan Marg, Prem Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2369423,72.8537108
Borivali,Lotus Leaf,4.2,308,"ESKAY RESORTS, Off Link Road, Eksar Village, Eksar, Borivali West, Mumbai, Maharashtra 400091, India",19.239962,72.8392695
Borivali,"TAVOLA FINE DINE,BAR , DIESEL CAFE",4.0,1861,"2, next to Sai star cable, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India",19.2149134,72.8682824
Borivali,Nuvola Cafe,4.9,40,"Shop No. 8, Soni Paradise C.H.S. Ltd., Om Shivam Premises, Shimpoli Rd, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2224565,72.849232
Borivali,My Story Cafe,5.0,46,"New Link Rd, Shimpoli, Borivali West, Mumbai, Maharashtra 400092, India",19.2225913,72.8411619
Borivali,Quartz Cave - Restobar Banquets Lounge,3.8,1399,"Annex Mall, Western Urban Rd, Siddharth Nagar, Borivali East, Mumbai, Maharashtra 400092, India",19.2154979,72.868079
Borivali,Farmhouse Palladium Rest-O-Bar,4.2,3345,"I C Colony, Borivali, Mumbai, Maharashtra 400103, India",19.2499985,72.84791179999999
Borivali,Bombay Eatery,3.7,849,"Railway Station, 4th Floor, Thakkar shopping Center, Opposite Borivali, Swami Vivekananda Rd, Borivali West, Mumbai, Maharashtra 400092, India",19.2276929,72.85528649999999
Borivali,Magari,4.2,1155,"Siddhivinayak CHS, 86/853, Petrol pump lane, Kandivali, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",19.2134448,72.8380641
Borivali,Borivali AC Waiting Lounge and Restaurant,4.4,281,"Platform No. 10, BORIVALI RAILWAY STATION, Chinchpada, E, Mumbai, Maharashtra 400066, India",19.2288362,72.8573196
Borivali,Farmhouse Brass Anchor,4.1,2216,"Ground Floor, Jamuna Darshan Building, Natakwala Lane, opposite Shimpoli Road, Mumbai, Maharashtra 400092, India",19.2229284,72.8545453
Borivali,The Betel House,4.6,17,"Shop No 2, Visamo Building, TPS Rd, opp. Veer Savarkar Garden, Babhai Naka, Borivali West, Mumbai, Maharashtra 400092, India",19.2275189,72.84949399999999
Borivali,Madrasi Kaapi House - I C Colony,4.2,147,"Shop No.4, A1, CHS LTD, Audumber Chhaya, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.245399,72.8509395
Borivali,Ek Batta Do,4.4,213,"Do, 7, Shiv Darshan, Ek Batta, Shimpoli Rd, near Veg Treat, Kastur Park, Borivali West, Mumbai, Maharashtra 400092, India",19.2224055,72.8480505
Borivali,TeaMax Cafe Borivali West Mumbai,4.8,19,"Shreepal Building, SHRIPAL BUILDING, Shop no.13 A, opp. Malpani ground, Satya Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2179644,72.8422578
Borivali,The London Shakes,4.1,235,"Shop no 9, Shroff Tower, Sodawala Ln, opposite Croma, Borivali West, Mumbai, Maharashtra 400092, India",19.234054,72.8534245
Borivali,Dessert Junction Borivali,4.2,1036,"Shop no 8, Natraj Cooperative Housing Society, Ramdas Sutrale Marg, near Tata Croma, Himmat Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2338145,72.8538209
Borivali,First We Vibe Cafe,4.5,34,"Metro Station Ic Colony, Avirahi Homes, 8, New Link Rd, near mandapeshwar, B Wing, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",19.2506481,72.8462292
Borivali,Cream Lounge,4.6,390,"Shop No.5, Brindavan Apartments, Besides Aura Veg Restaurant, Juncton Of Link Road, &, Yogi Nagar Marg, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.2349045,72.8409942
Borivali,Banana Leaf Restaurant borivali,4.2,9310,"Ground Floor Aditya Building, Gala No. 1 to, 8, New Link Rd, Shimpoli, Borivali West, Mumbai, Maharashtra 400092, India",19.2205085,72.8411486
Borivali,The mocktail club,4.9,13,"Shop no 10 plot no 66 sai, Gharkul CHS, opp. pepsi ground, near dr pillai global academy, Amrut Co-Operative Housing Society, Gorai 2, Borivali West, Mumbai, Maharashtra 400092, India",19.2311822,72.82481369999999
Borivali,The Basil Cafe,4.7,34,"Shop number: 1, LTD, Rajkamal CHS, 92, Yogi Nagar Marg, near Gossip restaurant, Yogi Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.2349076,72.8448165
Kurla,Coffee Culture,4.1,1240,"Shop 38 - 39, Lal Bahadur Shastri Marg, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0865484,72.88973539999999
Kurla,PONDICHÉRY CAFÉ - ALL-DAY DINING,4.5,2570,"C 57, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.067784,72.8689718
Kurla,Third Wave Coffee,4.9,420,"Equinox Tower 3, Lal Bahadur Shastri Road, Road, off BKC, Ambedkar Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0718611,72.8765556
Kurla,Cafe Flavours,4.9,94,"Shop 7, Durga Sadan, Rd Number 12, Chembur West, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089, India",19.0701826,72.8981756
Kurla,Elementaria Bakery Cafe,4.2,1556,"Shop 1, godrej jetairways building, G Block BKC, Mumbai, Maharashtra 400051, India",19.0592644,72.86466419999999
Kurla,The Cold Hearted,4.9,35,"Khot Chawl, Muktadevi Mandir Marg, Sarveshwar Mandir Rd, nr. Shiv Sena Shakha, Kurla West, Mumbai, Maharashtra 400070, India",19.0634038,72.8750448
Kurla,"Chaayos Cafe - Phoenix Marketcity, Kurla",4.0,1169,"Unit F, 43, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0863741,72.8898363
Kurla,Blah!,4.2,2002,"Ground Floor, G-4, The Capital, G Block, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0635385,72.8619669
Kurla,Cafe Delhi Heights,4.2,742,"Unit No. S-21 Second Floor, PHOENIX MARKETCITY, Mall, Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0865814,72.8900389
Kurla,Steamy Mugs,4.5,2253,"Bldg No: 11, Shop No: 1, Pushpanjali CHS, next to Krushna Classes, near Sahyadri Ground, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0701205,72.8975121
Kurla,Blue Tokai Coffee Roasters | Phoenix Marketcity Kurla,4.4,55,"Unit No UG 99, Upper Ground, PHOENIX MARKETCITY, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0861545,72.8895199
Kurla,Cafe Sahil,4.2,505,"63, Lal Bahadur Shastri Marg, Christian Gaon, Kurla West, Mumbai, Maharashtra 400070, India",19.0837345,72.8831616
Kurla,CAFE 9/10 Multicuisine Restaurant,4.8,71,"Shop No 15 Nr Vidyavihar Station, Vidyavihar West, Mumbai, Maharashtra 400070, India",19.0804533,72.8896445
Kurla,Cafe Milan Bakery,4.2,52,"SHOP NO 3, Qureshi Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0624623,72.8766445
Kurla,Costa Coffee,4.3,283,"Phoenix Market City, 15, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400072, India",19.085433,72.8876813
Kurla,Food Quarter,4.7,49,"Anjuman Masjid, Santacruz – Chembur Link Rd, near Masrani Estate service road, Kurla West, Mumbai, Maharashtra 400070, India",19.073816,72.8817193
Kurla,Cafe Madina,4.1,646,"253, Shop No.2/ Fatima Bai Building, 3, Lal Bahadur Shastri Marg, Kurla West, Mumbai, Maharashtra 400070, India",19.0766195,72.8800737
Kurla,Café Coffee Day,3.9,554,"Phoenix Market City, Kamani L.B.S.Marg, West, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0866319,72.889422
Kurla,abCoffee Art Guild Kurla,4.9,26,"Experience Center, Phoenix Marketcity, Lal Bahadur Shastri Marg, West, West, Nav Pada, Kurla, Mumbai, Maharashtra 400070, India",19.0862365,72.8901711
Kurla,Starbucks,4.4,1594,"Unit No F44, PMC Mall, Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0866886,72.8902366
Kurla,"The Irish House, Kurla",4.3,2600,"Level 1, PHOENIX MARKETCITY, Mall, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0863016,72.8884375
Kurla,Cafe & Concessionaire,4.2,49,"Phoenix Market City Mall, Lal Bahadur Shastri Marg, Kurla West, Central, Mumbai, Maharashtra 400070, India",19.0868113,72.8900642
Kurla,La Cane Bistro - BEST CAFE IN KURLA,4.9,26,"3rd floor, la cane bistro, east point mall, Kurla Kajrolkar CHSL, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India",19.0619468,72.8833032
Kurla,Clove Bistro,5.0,25,"Shop No. 2, Thakur Dham Complex, Lal Bahadur Shastri Marg, opposite Asha Petrol Pump, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0702333,72.8754768
Kurla,Amazonia,3.9,1394,"Unit No. 5, Godrej BKC, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0593768,72.8653861
Kurla,Butterfly High,4.3,5139,"Unit no. 4, Ground Floor, Jet Airways Godrej BKC, G Block, next to MCA, Bandra Kurla Complex, Ban, Mumbai, Maharashtra 400051, India",19.0593718,72.8651976
Kurla,Third Wave Coffee,4.7,170,"Ground Floor, Platina, C-59, G Block, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400098, India",19.0683661,72.86830379999999
Kurla,Vadapav Cafe (Food Stall),4.8,43,"Backside of Mahaveer Petrol pump, Police Station, Ganesh Baug Ln, near Kurla, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0653289,72.8753443
Kurla,Chaayos Cafe at One BKC,4.1,399,"Unit C, ONE BKC, 66, G Block Rd, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0606167,72.8646928
Kurla,Mumbai get way of India,4.5,42,"3VGH+93R, Lower Parel, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0759837,72.8776559
Kurla,The Sassy Café,3.8,54,"Jio World Drive, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0537642,72.85167349999999
Kurla,Persian Darbar,4.2,6129,"Shop no, Kanakia Zillion, 17, Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0759873,72.8769336
Kurla,Cafe Amber,4.1,177,"A 63 Kismat Nagar, CST Road, Kurla West, Mumbai, Maharashtra 400070, India",19.0759474,72.87413699999999
Kurla,"Theobroma Bakery and Cake Shop - Bandra Kurla Complex, Mumbai",4.3,1573,"Ground Floor, BANK OF INDIA STAR AVAS, The Capital, opp. ICICI Bank, Bandra East, Mumbai, Maharashtra 400051, India",19.0631953,72.8616531
Kurla,SAZ American Brasserie,4.4,1198,"Ground Floor, Jio World Drive, MAKER MAXITY, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0541408,72.8513518
Kurla,Ossoor coffee,4.1,47,"Seven olives hotel, Andheri - Kurla Rd, Saki Naka, Mumbai, Maharashtra 400072, India",19.098666,72.883408
Kurla,Cafe Maharashtra,0.0,0,"Building No 15, Lal Bahadur Shastri Marg, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0764477,72.8779149
Kurla,SHRI KRISHNA CHANA BHANDAR,4.4,117,"Shop no 3, majeed apartment, near karthika school, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0764063,72.88309090000001
Kurla,Hi Cafe,5.0,8,"3VGG+8MG, Kapadia Nagar, Kurla West, Mumbai, Maharashtra 400070, India",19.0758093,72.8766912
Kurla,Restaurants near me - Iranian Hub,4.8,44,"opposite Sahara hotel, near fauzia hospital, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0773928,72.8804148
Kurla,Cafe 7 Tea,5.0,17,"No 6a, Mumbai - Old Agra Rd, near fauziya hospital, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0791414,72.88037
Kurla,Cafe Simply Hungry,5.0,11,"SARVA MANGAL CHSL, SHOP NO 7, GROUND FLOOR, BUILDING NO 15, Rd Number 12, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089, India",19.0694509,72.89707179999999
Kurla,CAFE MADINA HOTEL,4.2,38,"New Mill Rd, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0764618,72.88010059999999
Kurla,(Cafe Gulab) Saroj Bar and Restaurant,3.8,104,"S.G Barve Marg Buddhu Master Chawl, near Nasheman Hotel, Kurla West, Mumbai, Maharashtra 400070, India",19.0682173,72.87870509999999
Kurla,Vapei & store smart Mumbai,5.0,2,"Vape shop, Shell Colony Rd, opp. national bakery, Shramjivi Nagar, Sai Baba Nagar, Kurla, Mumbai, Maharashtra 400071, India",19.0640441,72.8958664
Kurla,The Nutcracker,4.4,617,"Jio World Drive, Bandra Kurla Complex, BKC, Mumbai, Maharashtra 400005, India",19.0536324,72.8508441
Kurla,Kayko Terrace Cafe,4.2,66,"2nd floor, Amul commercial society Ltd E, Rd No. 1, opp. BMC Office, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0612198,72.8993783
Kurla,Cream Centre,3.8,594,"Unit F, 42 / F - 43, Lal Bahadur Shastri Marg, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0863704,72.8899256
Kurla,Venus,4.7,3,"Shop No 17/18, Opposite Dugad Market, Station Road, Kurla West, Mumbai - 400070, India",19.0665075,72.8779598
Kurla,Cafe Naaz Restaurant,3.7,103,"SG Barve Marg, Jagruti Nagar, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India",19.0644331,72.8818191
Kurla,Cafe Lounge - Kohinoor Continental,4.1,51,"Lobby, Hotel Kohinoor Continental, Andheri - Kurla Rd, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",19.1122676,72.8679877
Kurla,"Poetry by Love and Cheesecake, OneBKC",3.7,54,"Unit 107, ONE BKC, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0605431,72.8652097
Kurla,MOJZA Moments With Cakes,4.9,523,"shop no 8\A, HI-Tech Co-op soc LTD, near lig colony, Vinobha Bhave Nagar, Kurla West, Mumbai, Maharashtra 400070, India",19.0714518,72.8838197
Kurla,Kurla chai shop,4.7,3,"3V7G+XJQ, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0649751,72.87657440000001
Kurla,Cst Tea & Coffee,4.2,17,"No.3, CST Road, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.075211,72.8791263
Kurla,Cafe Bostan,4.8,6,"Shop No 142, Taar Gali. 1, Ak Road, West, near Jarimari, Jarimari, Kurla, Mumbai, Maharashtra 400072, India",19.0898656,72.883242
Kurla,New Star Cafe,4.3,10,"Shop No. 18, Opposit Best Depot, Chunchunwala Compound, Lal Bahadur Shastri Marg, Shanti Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0752141,72.8770557
Kurla,Scoop Gelateria - Premium Italian Ice Cream (Gelato),4.8,79,"Shop No. 3-B, Thakur Dham Apt, Plot No. 303, Lal Bahadur Shastri Marg, Kurla West, Kurla, W, Mumbai, Maharashtra 400070, India",19.0702592,72.8756445
Kurla,Cafe Gulshan,4.0,63,"BKC CST Link Rd, Kolivery Village, MMRDA Area, Bandra Kurla Complex, Santacruz East, Mumbai, Maharashtra 400098, India",19.0738631,72.8700154
Kurla,Barbeque Nation Mumbai Kurla,4.3,4159,"Unit S - 49 , 50, Lal Bahadur Shastri Marg, Patelwadi.Kurla, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0863352,72.888984
Ghatkopar,KICK CAFE,4.3,533,"Billi Bungalow, behind Vodafone Gallery, opp. Sindhu wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0768458,72.9035713
Ghatkopar,Backbenchers Cafeteria,4.7,1368,"Patel Chowk, RB Mehta Marg, near Neelyog Square, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0844003,72.90905219999999
Ghatkopar,Pokket cafe Ghatkopar West,3.9,357,"Shop No 15, SNDT Woman Collage, Camalane, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0841015,72.90431219999999
Ghatkopar,Grandmama's Cafe - Ghatkopar,4.2,1699,"R City Mall, Ground Floor, Courtyard, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0993558,72.9163421
Ghatkopar,The Chocolate Room,4.1,2538,"Shop No. 1, Ground Floor, Vallabh Vihar, Mahatma Gandhi Rd, opp. Kotak Mahindra Bank, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0783825,72.9038654
Ghatkopar,Maajaamaa Cafe,4.8,127,"Shop no.8, Nand Ashish C.H.S. Ltd., Patel Chowk, RB Mehta Marg, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0837709,72.90914800000002
Ghatkopar,Tea Trails,4.0,491,"panchsheel bldg, B-29, Vidyabhavan Rd, opp. Vidya bhavan school, Sudarshan Society, Nath Pai Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0727236,72.9069413
Ghatkopar,Bharat Cafe,3.9,9790,"Shraddhanand Rd, opp. Ghatkopar Railway Station, Bhatwadi, Kapol wadi, Ghatkopar West, Mumbai, Maharashtra 400077, India",19.0856574,72.9073789
Ghatkopar,Cafe Unwind by INOX R-City Ghatkopar,4.5,172,"R City Mall, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0996607,72.9160211
Ghatkopar,The Fusion Hack,4.4,101,"Surya House, ONGC Colony, Vidya Vihar East, Vidyavihar, Mumbai, Maharashtra 400086, India",19.0774491,72.8989325
Ghatkopar,Cafebeats Ghatkopar,4.0,131,"Shop 2, Madhav Apartment, Jawahar Rd, Ghatkopar, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0846491,72.9076357
Ghatkopar,Third Wave Coffee,4.8,786,"R City Mall, G 73A, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0996976,72.9166685
Ghatkopar,Love & Latte R-City,4.5,808,"3rd, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0999087,72.9171456
Ghatkopar,Krishna Cafe,4.3,93,"Shop No 1A Lakshminarayan ln, Mahatma Gandhi Rd, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.080745,72.9043409
Ghatkopar,Tkafé,4.8,65,"Kailash Plaza, 14(a)(b, Vallabh Baug Ln, MHADA Colony, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0789497,72.9095796
Ghatkopar,Barista - Ghatkopar,4.2,144,"shop 18,19, 20, Saidham Society, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0745757,72.90543749999999
Ghatkopar,CHAIGARAM Pocket Cafe Ghatkopar,4.6,71,"3 Parmeshwar dham, Rd Number 7, Mumbai, 77, India",19.0769444,72.9030289
Ghatkopar,Mani's cafe,4.3,808,"Odeon Apartments, Ramnarayan Narkar Marg, Janak Kutir, MHADA Colony, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0791914,72.90862589999999
Ghatkopar,Ghatkopar Social,3.8,286,"Unit G73, Ground Floor, North Wing, R-City Mall, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0995042,72.9166443
Ghatkopar,The Dessert Republic® - Ghatkopar,4.0,83,"7, New Happy Home Society Opp Hotel New Achija, Next to Pavillion Hotel, Khau Galli, Corner of, Tilak Rd, Ghatkopar (E, Mumbai, Maharashtra 400077, India",19.079868,72.9057519
Ghatkopar,The Chocolate Heaven,3.8,185,"Shop No. 7&8, Savani Apartments, Junction, Mahatma Gandhi Rd, Raja Wadi, Maheshwar Nagar, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0789555,72.9042572
Ghatkopar,Monopoly Ghatkopar,4.2,91,"Shop No. 2, Ground Floor, Vallabh Vihar Building, Mahatma Gandhi Rd, opp. Kotak Mahindra Bank, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0785084,72.9038911
Ghatkopar,CocoCart & CocoCafe R-City,4.7,130,"R City Mall, TF 08 & 09, 3rd Floor, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0993558,72.9163421
Ghatkopar,Steamy Mugs,4.5,2253,"Bldg No: 11, Shop No: 1, Pushpanjali CHS, next to Krushna Classes, near Sahyadri Ground, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0701205,72.8975121
Ghatkopar,We Wake Kaffee,4.2,17,"Vikrant Circle, Tilak Rd, opp. Vasundhara Building, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0758356,72.9052988
Ghatkopar,"Baithack - Taste of Kulhad, Ghatkopar",4.7,44,"Shop no. 3, Jai-Vijay Co-op Society, opp. Hindi High School, CGS Colony, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.087616,72.9093051
